#Procedure: <__main__.LaserProcedure>
#Parameters:
#	Acquisition mode: Multi frame
#	Camera acquisition time: 0.5 s
#	Camera exposure time: 100 us
#	Frame rate: 200 Hz
#	Gain: 5 dB
#	Emission Time: 0.5 s
#	Laser Power Setpoint: 40 %
#	Measurement Time: 220 s
#	Sample Name: BORON_10MM
#Data:
Measurement Time (s),Pressure (Torr),TC1 (C),TC2 (C),Trigger (V),Laser output power (W),Laser output peak power (W)
195.5,0.0,23.57,58.75,0.0,0.0,0.0
195.505,0.0,23.58,58.75,0.0,0.0,0.0
195.51,0.0,23.59,58.75,0.0,0.0,0.0
195.515,0.0,23.6,58.75,0.0,0.0,0.0
195.52,0.0,23.61,58.75,0.0,0.0,0.0
195.525,0.0,23.62,58.75,0.0,0.0,0.0
195.53,0.0,23.64,58.75,0.0,0.0,0.0
195.535,0.0,23.65,58.75,0.0,0.0,0.0
195.54,0.0,23.66,58.75,0.0,0.0,0.0
195.545,0.0,23.67,58.75,0.0,0.0,0.0
195.55,0.0,23.68,58.75,0.0,0.0,0.0
195.555,0.0,23.69,58.75,0.0,0.0,0.0
195.56,0.0,23.7,58.75,0.0,0.0,0.0
195.565,0.0,23.72,58.75,0.0,0.0,0.0
195.57,0.0,23.73,58.75,0.0,0.0,0.0
195.575,0.0,23.74,58.75,0.0,0.0,0.0
195.58,0.0,23.75,58.75,0.0,0.0,0.0
195.585,0.0,23.75,58.75,0.0,0.0,0.0
195.59,0.0,23.75,58.75,0.0,0.0,0.0
195.595,0.0,23.75,58.75,0.0,0.0,0.0
195.6,0.0,23.75,58.75,0.0,0.0,0.0
195.605,0.0,23.75,58.75,0.0,0.0,0.0
195.61,0.0,23.75,58.75,0.0,0.0,0.0
195.615,0.0,23.75,58.75,0.0,0.0,0.0
195.62,0.0,23.75,58.75,0.0,0.0,0.0
195.625,0.0,23.75,58.75,0.0,0.0,0.0
195.63,0.0,23.75,58.75,0.0,0.0,0.0
195.635,0.0,23.75,58.75,0.0,0.0,0.0
195.64,0.0,23.75,58.75,0.0,0.0,0.0
195.645,0.0,23.75,58.75,0.0,0.0,0.0
195.65,0.0,23.75,58.75,0.0,0.0,0.0
195.655,0.0,23.75,58.75,0.0,0.0,0.0
195.66,0.0,23.75,58.75,0.0,0.0,0.0
195.665,0.0,23.75,58.75,0.0,0.0,0.0
195.67,0.0,23.75,58.75,0.0,0.0,0.0
195.675,0.0,23.75,58.75,0.0,0.0,0.0
195.68,0.0,23.75,58.75,0.0,0.0,0.0
195.685,0.0,23.75,58.75,0.0,0.0,0.0
195.69,0.0,23.75,58.75,0.0,0.0,0.0
195.695,0.0,23.75,58.75,0.0,0.0,0.0
195.7,0.0,23.75,58.75,0.0,0.0,0.0
195.705,0.0,23.75,58.75,0.0,0.0,0.0
195.71,0.0,23.75,58.75,0.0,0.0,0.0
195.715,0.0,23.75,58.75,0.0,0.0,0.0
195.72,0.0,23.75,58.75,0.0,0.0,0.0
195.725,0.0,23.75,58.75,0.0,0.0,0.0
195.73,0.0,23.75,58.75,0.0,0.0,0.0
195.735,0.0,23.75,58.75,0.0,0.0,0.0
195.74,0.0,23.75,58.75,0.0,0.0,0.0
195.745,0.0,23.75,58.75,0.0,0.0,0.0
195.75,0.0,23.75,58.75,0.0,0.0,0.0
195.755,0.0,23.75,58.75,0.0,0.0,0.0
195.76,0.0,23.75,58.75,0.0,0.0,0.0
195.765,0.0,23.75,58.75,0.0,0.0,0.0
195.77,0.0,23.75,58.75,0.0,0.0,0.0
195.775,0.0,23.75,58.75,0.0,0.0,0.0
195.78,0.0,23.75,58.75,0.0,0.0,0.0
195.785,0.0,23.75,58.75,0.0,0.0,0.0
195.79,0.0,23.75,58.75,0.0,0.0,0.0
195.795,0.0,23.75,58.75,0.0,0.0,0.0
195.8,0.0,23.75,58.75,0.0,0.0,0.0
195.805,0.0,23.75,58.75,0.0,0.0,0.0
195.81,0.0,23.75,58.75,0.0,0.0,0.0
195.815,0.0,23.75,58.75,0.0,0.0,0.0
195.82,0.0,23.75,58.75,0.0,0.0,0.0
195.825,0.0,23.75,58.75,0.0,0.0,0.0
195.83,0.0,23.75,58.75,0.0,0.0,0.0
195.835,0.0,23.75,58.75,0.0,0.0,0.0
195.84,0.0,23.75,58.75,0.0,0.0,0.0
195.845,0.0,23.75,58.75,0.0,0.0,0.0
195.85,0.0,23.75,58.75,0.0,0.0,0.0
195.855,0.0,23.75,58.75,0.0,0.0,0.0
195.86,0.0,23.75,58.75,0.0,0.0,0.0
195.865,0.0,23.75,58.75,0.0,0.0,0.0
195.87,0.0,23.75,58.75,0.0,0.0,0.0
195.875,0.0,23.75,58.75,0.0,0.0,0.0
195.88,0.0,23.75,58.75,0.0,0.0,0.0
195.885,0.0,23.75,58.75,0.0,0.0,0.0
195.89,0.0,23.75,58.75,0.0,0.0,0.0
195.895,0.0,23.75,58.75,0.0,0.0,0.0
195.9,0.0,23.75,58.75,0.0,0.0,0.0
195.905,0.0,23.75,58.75,0.0,0.0,0.0
195.91,0.0,23.75,58.75,0.0,0.0,0.0
195.915,0.0,23.75,58.75,0.0,0.0,0.0
195.92,0.0,23.75,58.75,0.0,0.0,0.0
195.925,0.0,23.75,58.75,0.0,0.0,0.0
195.93,0.0,23.75,58.75,0.0,0.0,0.0
195.935,0.0,23.75,58.75,0.0,0.0,0.0
195.94,0.0,23.75,58.75,0.0,0.0,0.0
195.945,0.0,23.75,58.75,0.0,0.0,0.0
195.95,0.0,23.75,58.75,0.0,0.0,0.0
195.955,0.0,23.75,58.75,0.0,0.0,0.0
195.96,0.0,23.75,58.75,0.0,0.0,0.0
195.965,0.0,23.75,58.75,0.0,0.0,0.0
195.97,0.0,23.75,58.75,0.0,0.0,0.0
195.975,0.0,23.75,58.75,0.0,0.0,0.0
195.98,0.0,23.75,58.75,0.0,0.0,0.0
195.985,0.0,23.75,58.75,0.0,0.0,0.0
195.99,0.0,23.75,58.75,0.0,0.0,0.0
195.995,0.0,23.75,58.75,0.0,0.0,0.0
196.0,0.0,23.75,58.75,0.0,0.0,0.0
196.005,0.0,23.75,58.75,0.0,0.0,0.0
196.01,0.0,23.75,58.75,0.0,0.0,0.0
196.015,0.0,23.75,58.75,0.0,0.0,0.0
196.02,0.0,23.75,58.75,0.0,0.0,0.0
196.025,0.0,23.75,58.75,0.0,0.0,0.0
196.03,0.0,23.75,58.75,0.0,0.0,0.0
196.035,0.0,23.75,58.75,0.0,0.0,0.0
196.04,0.0,23.75,58.75,0.0,0.0,0.0
196.045,0.0,23.75,58.75,0.0,0.0,0.0
196.05,0.0,23.75,58.75,0.0,0.0,0.0
196.055,0.0,23.75,58.75,0.0,0.0,0.0
196.06,0.0,23.75,58.75,0.0,0.0,0.0
196.065,0.0,23.75,58.75,0.0,0.0,0.0
196.07,0.0,23.75,58.75,0.0,0.0,0.0
196.075,0.0,23.75,58.75,0.0,0.0,0.0
196.08,0.0,23.75,58.75,0.0,0.0,0.0
196.085,0.0,23.75,58.75,0.0,0.0,0.0
196.09,0.0,23.75,58.75,0.0,0.0,0.0
196.095,0.0,23.75,58.75,0.0,0.0,0.0
196.1,0.0,23.75,58.75,0.0,0.0,0.0
196.105,0.0,23.75,58.75,0.0,0.0,0.0
196.11,0.0,23.75,58.75,0.0,0.0,0.0
196.115,0.0,23.75,58.75,0.0,0.0,0.0
196.12,0.0,23.75,58.75,0.0,0.0,0.0
196.125,0.0,23.75,58.75,0.0,0.0,0.0
196.13,0.0,23.75,58.75,0.0,0.0,0.0
196.135,0.0,23.75,58.75,0.0,0.0,0.0
196.14,0.0,23.75,58.75,0.0,0.0,0.0
196.145,0.0,23.75,58.75,0.0,0.0,0.0
196.15,0.0,23.75,58.75,0.0,0.0,0.0
196.155,0.0,23.75,58.75,0.0,0.0,0.0
196.16,0.0,23.75,58.75,0.0,0.0,0.0
196.165,0.0,23.75,58.75,0.0,0.0,0.0
196.17,0.0,23.75,58.75,0.0,0.0,0.0
196.175,0.0,23.75,58.75,0.0,0.0,0.0
196.18,0.0,23.75,58.75,0.0,0.0,0.0
196.185,0.0,23.75,58.75,0.0,0.0,0.0
196.19,0.0,23.75,58.75,0.0,0.0,0.0
196.195,0.0,23.75,58.75,0.0,0.0,0.0
196.2,0.0,23.75,58.75,0.0,0.0,0.0
196.205,0.0,23.75,58.75,0.0,0.0,0.0
196.21,0.0,23.75,58.75,0.0,0.0,0.0
196.215,0.0,23.75,58.75,0.0,0.0,0.0
196.22,0.0,23.75,58.75,0.0,0.0,0.0
196.225,0.0,23.75,58.75,0.0,0.0,0.0
196.23,0.0,23.75,58.75,0.0,0.0,0.0
196.235,0.0,23.75,58.75,0.0,0.0,0.0
196.24,0.0,23.75,58.75,0.0,0.0,0.0
196.245,0.0,23.75,58.75,0.0,0.0,0.0
196.25,0.0,23.75,58.75,0.0,0.0,0.0
196.255,0.0,23.75,58.75,0.0,0.0,0.0
196.26,0.0,23.75,58.75,0.0,0.0,0.0
196.265,0.0,23.75,58.75,0.0,0.0,0.0
196.27,0.0,23.75,58.75,0.0,0.0,0.0
196.275,0.0,23.75,58.75,0.0,0.0,0.0
196.28,0.0,23.75,58.75,0.0,0.0,0.0
196.285,0.0,23.75,58.75,0.0,0.0,0.0
196.29,0.0,23.75,58.75,0.0,0.0,0.0
196.295,0.0,23.75,58.75,0.0,0.0,0.0
196.3,0.0,23.75,58.75,0.0,0.0,0.0
196.305,0.0,23.75,58.75,0.0,0.0,0.0
196.31,0.0,23.75,58.75,0.0,0.0,0.0
196.315,0.0,23.75,58.75,0.0,0.0,0.0
196.32,0.0,23.75,58.75,0.0,0.0,0.0
196.325,0.0,23.75,58.75,0.0,0.0,0.0
196.33,0.0,23.75,58.75,0.0,0.0,0.0
196.335,0.0,23.75,58.75,0.0,0.0,0.0
196.34,0.0,23.75,58.75,0.0,0.0,0.0
196.345,0.0,23.75,58.75,0.0,0.0,0.0
196.35,0.0,23.75,58.75,0.0,0.0,0.0
196.355,0.0,23.75,58.75,0.0,0.0,0.0
196.36,0.0,23.75,58.75,0.0,0.0,0.0
196.365,0.0,23.75,58.75,0.0,0.0,0.0
196.37,0.0,23.75,58.75,0.0,0.0,0.0
196.375,0.0,23.75,58.75,0.0,0.0,0.0
196.38,0.0,23.75,58.75,0.0,0.0,0.0
196.385,0.0,23.75,58.75,0.0,0.0,0.0
196.39,0.0,23.75,58.75,0.0,0.0,0.0
196.395,0.0,23.75,58.75,0.0,0.0,0.0
196.4,0.0,23.75,58.75,0.0,0.0,0.0
196.405,0.0,23.75,58.75,0.0,0.0,0.0
196.41,0.0,23.75,58.75,0.0,0.0,0.0
196.415,0.0,23.75,58.75,0.0,0.0,0.0
196.42,0.0,23.75,58.75,0.0,0.0,0.0
196.425,0.0,23.75,58.75,0.0,0.0,0.0
196.43,0.0,23.75,58.75,0.0,0.0,0.0
196.435,0.0,23.75,58.75,0.0,0.0,0.0
196.44,0.0,23.75,58.75,0.0,0.0,0.0
196.445,0.0,23.75,58.75,0.0,0.0,0.0
196.45,0.0,23.75,58.75,0.0,0.0,0.0
196.455,0.0,23.75,58.75,0.0,0.0,0.0
196.46,0.0,23.75,58.75,0.0,0.0,0.0
196.465,0.0,23.75,58.75,0.0,0.0,0.0
196.47,0.0,23.75,58.75,0.0,0.0,0.0
196.475,0.0,23.75,58.75,0.0,0.0,0.0
196.48,0.0,23.75,58.75,0.0,0.0,0.0
196.485,0.0,23.75,58.75,0.0,0.0,0.0
196.49,0.0,23.75,58.75,0.0,0.0,0.0
196.495,0.0,23.75,58.75,0.0,0.0,0.0
196.5,0.0,23.75,58.75,0.0,0.0,0.0
196.505,0.0,23.75,58.75,0.0,0.0,0.0
196.51,0.0,23.75,58.75,0.0,0.0,0.0
196.515,0.0,23.75,58.75,0.0,0.0,0.0
196.52,0.0,23.75,58.75,0.0,0.0,0.0
196.525,0.0,23.75,58.75,0.0,0.0,0.0
196.53,0.0,23.75,58.75,0.0,0.0,0.0
196.535,0.0,23.75,58.75,0.0,0.0,0.0
196.54,0.0,23.75,58.75,0.0,0.0,0.0
196.545,0.0,23.75,58.75,0.0,0.0,0.0
196.55,0.0,23.75,58.75,0.0,0.0,0.0
196.555,0.0,23.75,58.75,0.0,0.0,0.0
196.56,0.0,23.75,58.75,0.0,0.0,0.0
196.565,0.0,23.75,58.75,0.0,0.0,0.0
196.57,0.0,23.75,58.75,0.0,0.0,0.0
196.575,0.0,23.75,58.74,0.0,0.0,0.0
196.58,0.0,23.75,58.73,0.0,0.0,0.0
196.585,0.0,23.75,58.72,0.0,0.0,0.0
196.59,0.0,23.75,58.7,0.0,0.0,0.0
196.595,0.0,23.75,58.69,0.0,0.0,0.0
196.6,0.0,23.75,58.68,0.0,0.0,0.0
196.605,0.0,23.75,58.67,0.0,0.0,0.0
196.61,0.0,23.75,58.66,0.0,0.0,0.0
196.615,0.0,23.75,58.65,0.0,0.0,0.0
196.62,0.0,23.75,58.64,0.0,0.0,0.0
196.625,0.0,23.75,58.62,0.0,0.0,0.0
196.63,0.0,23.75,58.61,0.0,0.0,0.0
196.635,0.0,23.75,58.6,0.0,0.0,0.0
196.64,0.0,23.75,58.59,0.0,0.0,0.0
196.645,0.0,23.75,58.58,0.0,0.0,0.0
196.65,0.0,23.75,58.57,0.0,0.0,0.0
196.655,0.0,23.75,58.56,0.0,0.0,0.0
196.66,0.0,23.75,58.55,0.0,0.0,0.0
196.665,0.0,23.75,58.53,0.0,0.0,0.0
196.67,0.0,23.75,58.52,0.0,0.0,0.0
196.675,0.0,23.75,58.51,0.0,0.0,0.0
196.68,0.0,23.75,58.5,0.0,0.0,0.0
196.685,0.0,23.75,58.51,0.0,0.0,0.0
196.69,0.0,23.75,58.52,0.0,0.0,0.0
196.695,0.0,23.75,58.53,0.0,0.0,0.0
196.7,0.0,23.75,58.55,0.0,0.0,0.0
196.705,0.0,23.75,58.56,0.0,0.0,0.0
196.71,0.0,23.75,58.57,0.0,0.0,0.0
196.715,0.0,23.75,58.58,0.0,0.0,0.0
196.72,0.0,23.75,58.59,0.0,0.0,0.0
196.725,0.0,23.75,58.6,0.0,0.0,0.0
196.73,0.0,23.75,58.61,0.0,0.0,0.0
196.735,0.0,23.75,58.63,0.0,0.0,0.0
196.74,0.0,23.75,58.64,0.0,0.0,0.0
196.745,0.0,23.75,58.65,0.0,0.0,0.0
196.75,0.0,23.75,58.66,0.0,0.0,0.0
196.755,0.0,23.75,58.67,0.0,0.0,0.0
196.76,0.0,23.75,58.68,0.0,0.0,0.0
196.765,0.0,23.75,58.69,0.0,0.0,0.0
196.77,0.0,23.75,58.7,0.0,0.0,0.0
196.775,0.0,23.75,58.72,0.0,0.0,0.0
196.78,0.0,23.75,58.73,0.0,0.0,0.0
196.785,0.0,23.75,58.74,0.0,0.0,0.0
196.79,0.0,23.75,58.75,0.0,0.0,0.0
196.795,0.0,23.75,58.75,0.0,0.0,0.0
196.8,0.0,23.75,58.75,0.0,0.0,0.0
196.805,0.0,23.75,58.75,0.0,0.0,0.0
196.81,0.0,23.75,58.75,0.0,0.0,0.0
196.815,0.0,23.75,58.75,0.0,0.0,0.0
196.82,0.0,23.75,58.75,0.0,0.0,0.0
196.825,0.0,23.75,58.75,0.0,0.0,0.0
196.83,0.0,23.75,58.75,0.0,0.0,0.0
196.835,0.0,23.75,58.75,0.0,0.0,0.0
196.84,0.0,23.75,58.75,0.0,0.0,0.0
196.845,0.0,23.75,58.75,0.0,0.0,0.0
196.85,0.0,23.75,58.75,0.0,0.0,0.0
196.855,0.0,23.75,58.75,0.0,0.0,0.0
196.86,0.0,23.75,58.75,0.0,0.0,0.0
196.865,0.0,23.75,58.75,0.0,0.0,0.0
196.87,0.0,23.75,58.75,0.0,0.0,0.0
196.875,0.0,23.75,58.75,0.0,0.0,0.0
196.88,0.0,23.75,58.75,0.0,0.0,0.0
196.885,0.0,23.75,58.75,0.0,0.0,0.0
196.89,0.0,23.75,58.75,0.0,0.0,0.0
196.895,0.0,23.75,58.75,0.0,0.0,0.0
196.9,0.0,23.75,58.75,0.0,0.0,0.0
196.905,0.0,23.75,58.75,0.0,0.0,0.0
196.91,0.0,23.75,58.75,0.0,0.0,0.0
196.915,0.0,23.75,58.75,0.0,0.0,0.0
196.92,0.0,23.75,58.75,0.0,0.0,0.0
196.925,0.0,23.75,58.75,0.0,0.0,0.0
196.93,0.0,23.75,58.75,0.0,0.0,0.0
196.935,0.0,23.75,58.75,0.0,0.0,0.0
196.94,0.0,23.75,58.75,0.0,0.0,0.0
196.945,0.0,23.75,58.75,0.0,0.0,0.0
196.95,0.0,23.75,58.75,0.0,0.0,0.0
196.955,0.0,23.75,58.75,0.0,0.0,0.0
196.96,0.0,23.75,58.75,0.0,0.0,0.0
196.965,0.0,23.75,58.75,0.0,0.0,0.0
196.97,0.0,23.75,58.75,0.0,0.0,0.0
196.975,0.0,23.75,58.75,0.0,0.0,0.0
196.98,0.0,23.75,58.75,0.0,0.0,0.0
196.985,0.0,23.75,58.75,0.0,0.0,0.0
196.99,0.0,23.75,58.75,0.0,0.0,0.0
196.995,0.0,23.75,58.75,0.0,0.0,0.0
197.0,0.0,23.75,58.75,0.0,0.0,0.0
197.005,0.0,23.75,58.75,0.0,0.0,0.0
197.01,0.0,23.75,58.75,0.0,0.0,0.0
197.015,0.0,23.75,58.75,0.0,0.0,0.0
197.02,0.0,23.75,58.75,0.0,0.0,0.0
197.025,0.0,23.75,58.75,0.0,0.0,0.0
197.03,0.0,23.75,58.75,0.0,0.0,0.0
197.035,0.0,23.75,58.75,0.0,0.0,0.0
197.04,0.0,23.75,58.75,0.0,0.0,0.0
197.045,0.0,23.75,58.75,0.0,0.0,0.0
197.05,0.0,23.75,58.75,0.0,0.0,0.0
197.055,0.0,23.75,58.75,0.0,0.0,0.0
197.06,0.0,23.75,58.75,0.0,0.0,0.0
197.065,0.0,23.75,58.75,0.0,0.0,0.0
197.07,0.0,23.75,58.75,0.0,0.0,0.0
197.075,0.0,23.75,58.75,0.0,0.0,0.0
197.08,0.0,23.75,58.75,0.0,0.0,0.0
197.085,0.0,23.75,58.75,0.0,0.0,0.0
197.09,0.0,23.75,58.75,0.0,0.0,0.0
197.095,0.0,23.75,58.75,0.0,0.0,0.0
197.1,0.0,23.75,58.75,0.0,0.0,0.0
197.105,0.0,23.75,58.75,0.0,0.0,0.0
197.11,0.0,23.75,58.75,0.0,0.0,0.0
197.115,0.0,23.75,58.75,0.0,0.0,0.0
197.12,0.0,23.75,58.75,0.0,0.0,0.0
197.125,0.0,23.75,58.74,0.0,0.0,0.0
197.13,0.0,23.75,58.73,0.0,0.0,0.0
197.135,0.0,23.75,58.72,0.0,0.0,0.0
197.14,0.0,23.75,58.7,0.0,0.0,0.0
197.145,0.0,23.75,58.69,0.0,0.0,0.0
197.15,0.0,23.75,58.68,0.0,0.0,0.0
197.155,0.0,23.75,58.67,0.0,0.0,0.0
197.16,0.0,23.75,58.66,0.0,0.0,0.0
197.165,0.0,23.75,58.65,0.0,0.0,0.0
197.17,0.0,23.75,58.64,0.0,0.0,0.0
197.175,0.0,23.75,58.62,0.0,0.0,0.0
197.18,0.0,23.75,58.61,0.0,0.0,0.0
197.185,0.0,23.75,58.6,0.0,0.0,0.0
197.19,0.0,23.75,58.59,0.0,0.0,0.0
197.195,0.0,23.75,58.58,0.0,0.0,0.0
197.2,0.0,23.75,58.57,0.0,0.0,0.0
197.205,0.0,23.75,58.56,0.0,0.0,0.0
197.21,0.0,23.75,58.55,0.0,0.0,0.0
197.215,0.0,23.75,58.53,0.0,0.0,0.0
197.22,0.0,23.75,58.52,0.0,0.0,0.0
197.225,0.0,23.75,58.51,0.0,0.0,0.0
197.23,0.0,23.75,58.5,0.0,0.0,0.0
197.235,0.0,23.75,58.5,0.0,0.0,0.0
197.24,0.0,23.75,58.5,0.0,0.0,0.0
197.245,0.0,23.75,58.5,0.0,0.0,0.0
197.25,0.0,23.75,58.5,0.0,0.0,0.0
197.255,0.0,23.75,58.5,0.0,0.0,0.0
197.26,0.0,23.75,58.5,0.0,0.0,0.0
197.265,0.0,23.75,58.5,0.0,0.0,0.0
197.27,0.0,23.75,58.5,0.0,0.0,0.0
197.275,0.0,23.75,58.5,0.0,0.0,0.0
197.28,0.0,23.75,58.5,0.0,0.0,0.0
197.285,0.0,23.75,58.5,0.0,0.0,0.0
197.29,0.0,23.75,58.5,0.0,0.0,0.0
197.295,0.0,23.75,58.5,0.0,0.0,0.0
197.3,0.0,23.75,58.5,0.0,0.0,0.0
197.305,0.0,23.75,58.5,0.0,0.0,0.0
197.31,0.0,23.75,58.5,0.0,0.0,0.0
197.315,0.0,23.75,58.5,0.0,0.0,0.0
197.32,0.0,23.75,58.5,0.0,0.0,0.0
197.325,0.0,23.75,58.5,0.0,0.0,0.0
197.33,0.0,23.75,58.5,0.0,0.0,0.0
197.335,0.0,23.75,58.5,0.0,0.0,0.0
197.34,0.0,23.75,58.5,0.0,0.0,0.0
197.345,0.0,23.75,58.5,0.0,0.0,0.0
197.35,0.0,23.75,58.5,0.0,0.0,0.0
197.355,0.0,23.75,58.5,0.0,0.0,0.0
197.36,0.0,23.75,58.5,0.0,0.0,0.0
197.365,0.0,23.75,58.5,0.0,0.0,0.0
197.37,0.0,23.75,58.5,0.0,0.0,0.0
197.375,0.0,23.75,58.5,0.0,0.0,0.0
197.38,0.0,23.75,58.5,0.0,0.0,0.0
197.385,0.0,23.75,58.5,0.0,0.0,0.0
197.39,0.0,23.75,58.5,0.0,0.0,0.0
197.395,0.0,23.75,58.5,0.0,0.0,0.0
197.4,0.0,23.75,58.5,0.0,0.0,0.0
197.405,0.0,23.75,58.5,0.0,0.0,0.0
197.41,0.0,23.75,58.5,0.0,0.0,0.0
197.415,0.0,23.75,58.5,0.0,0.0,0.0
197.42,0.0,23.75,58.5,0.0,0.0,0.0
197.425,0.0,23.75,58.5,0.0,0.0,0.0
197.43,0.0,23.75,58.5,0.0,0.0,0.0
197.435,0.0,23.75,58.5,0.0,0.0,0.0
197.44,0.0,23.75,58.5,0.0,0.0,0.0
197.445,0.0,23.75,58.5,0.0,0.0,0.0
197.45,0.0,23.75,58.5,0.0,0.0,0.0
197.455,0.0,23.75,58.51,0.0,0.0,0.0
197.46,0.0,23.75,58.52,0.0,0.0,0.0
197.465,0.0,23.75,58.53,0.0,0.0,0.0
197.47,0.0,23.75,58.55,0.0,0.0,0.0
197.475,0.0,23.75,58.56,0.0,0.0,0.0
197.48,0.0,23.75,58.57,0.0,0.0,0.0
197.485,0.0,23.75,58.58,0.0,0.0,0.0
197.49,0.0,23.75,58.59,0.0,0.0,0.0
197.495,0.0,23.75,58.6,0.0,0.0,0.0
197.5,0.0,23.75,58.61,0.0,0.0,0.0
197.505,0.0,23.75,58.63,0.0,0.0,0.0
197.51,0.0,23.75,58.64,0.0,0.0,0.0
197.515,0.0,23.75,58.65,0.0,0.0,0.0
197.52,0.0,23.75,58.66,0.0,0.0,0.0
197.525,0.0,23.75,58.67,0.0,0.0,0.0
197.53,0.0,23.75,58.68,0.0,0.0,0.0
197.535,0.0,23.75,58.69,0.0,0.0,0.0
197.54,0.0,23.75,58.7,0.0,0.0,0.0
197.545,0.0,23.75,58.72,0.0,0.0,0.0
197.55,0.0,23.75,58.73,0.0,0.0,0.0
197.555,0.0,23.75,58.74,0.0,0.0,0.0
197.56,0.0,23.75,58.75,0.0,0.0,0.0
197.565,0.0,23.75,58.74,0.0,0.0,0.0
197.57,0.0,23.75,58.73,0.0,0.0,0.0
197.575,0.0,23.75,58.72,0.0,0.0,0.0
197.58,0.0,23.75,58.7,0.0,0.0,0.0
197.585,0.0,23.75,58.69,0.0,0.0,0.0
197.59,0.0,23.75,58.68,0.0,0.0,0.0
197.595,0.0,23.75,58.67,0.0,0.0,0.0
197.6,0.0,23.75,58.66,0.0,0.0,0.0
197.605,0.0,23.75,58.65,0.0,0.0,0.0
197.61,0.0,23.75,58.64,0.0,0.0,0.0
197.615,0.0,23.75,58.62,0.0,0.0,0.0
197.62,0.0,23.75,58.61,0.0,0.0,0.0
197.625,0.0,23.75,58.6,0.0,0.0,0.0
197.63,0.0,23.75,58.59,0.0,0.0,0.0
197.635,0.0,23.75,58.58,0.0,0.0,0.0
197.64,0.0,23.75,58.57,0.0,0.0,0.0
197.645,0.0,23.75,58.56,0.0,0.0,0.0
197.65,0.0,23.75,58.55,0.0,0.0,0.0
197.655,0.0,23.75,58.53,0.0,0.0,0.0
197.66,0.0,23.75,58.52,0.0,0.0,0.0
197.665,0.0,23.75,58.51,0.0,0.0,0.0
197.67,0.0,23.75,58.5,0.0,0.0,0.0
197.675,0.0,23.75,58.5,0.0,0.0,0.0
197.68,0.0,23.75,58.5,0.0,0.0,0.0
197.685,0.0,23.75,58.5,0.0,0.0,0.0
197.69,0.0,23.75,58.5,0.0,0.0,0.0
197.695,0.0,23.75,58.5,0.0,0.0,0.0
197.7,0.0,23.75,58.5,0.0,0.0,0.0
197.705,0.0,23.75,58.5,0.0,0.0,0.0
197.71,0.0,23.75,58.5,0.0,0.0,0.0
197.715,0.0,23.75,58.5,0.0,0.0,0.0
197.72,0.0,23.75,58.5,0.0,0.0,0.0
197.725,0.0,23.75,58.5,0.0,0.0,0.0
197.73,0.0,23.75,58.5,0.0,0.0,0.0
197.735,0.0,23.75,58.5,0.0,0.0,0.0
197.74,0.0,23.75,58.5,0.0,0.0,0.0
197.745,0.0,23.75,58.5,0.0,0.0,0.0
197.75,0.0,23.75,58.5,0.0,0.0,0.0
197.755,0.0,23.75,58.5,0.0,0.0,0.0
197.76,0.0,23.75,58.5,0.0,0.0,0.0
197.765,0.0,23.75,58.5,0.0,0.0,0.0
197.77,0.0,23.75,58.5,0.0,0.0,0.0
197.775,0.0,23.75,58.5,0.0,0.0,0.0
197.78,0.0,23.75,58.5,0.0,0.0,0.0
197.785,0.0,23.75,58.51,0.0,0.0,0.0
197.79,0.0,23.75,58.52,0.0,0.0,0.0
197.795,0.0,23.75,58.53,0.0,0.0,0.0
197.8,0.0,23.75,58.55,0.0,0.0,0.0
197.805,0.0,23.75,58.56,0.0,0.0,0.0
197.81,0.0,23.75,58.57,0.0,0.0,0.0
197.815,0.0,23.75,58.58,0.0,0.0,0.0
197.82,0.0,23.75,58.59,0.0,0.0,0.0
197.825,0.0,23.75,58.6,0.0,0.0,0.0
197.83,0.0,23.75,58.61,0.0,0.0,0.0
197.835,0.0,23.75,58.63,0.0,0.0,0.0
197.84,0.0,23.75,58.64,0.0,0.0,0.0
197.845,0.0,23.75,58.65,0.0,0.0,0.0
197.85,0.0,23.75,58.66,0.0,0.0,0.0
197.855,0.0,23.75,58.67,0.0,0.0,0.0
197.86,0.0,23.75,58.68,0.0,0.0,0.0
197.865,0.0,23.75,58.69,0.0,0.0,0.0
197.87,0.0,23.75,58.7,0.0,0.0,0.0
197.875,0.0,23.75,58.72,0.0,0.0,0.0
197.88,0.0,23.75,58.73,0.0,0.0,0.0
197.885,0.0,23.75,58.74,0.0,0.0,0.0
197.89,0.0,23.75,58.75,0.0,0.0,0.0
197.895,0.0,23.75,58.74,0.0,0.0,0.0
197.9,0.0,23.75,58.73,0.0,0.0,0.0
197.905,0.0,23.75,58.72,0.0,0.0,0.0
197.91,0.0,23.75,58.7,0.0,0.0,0.0
197.915,0.0,23.75,58.69,0.0,0.0,0.0
197.92,0.0,23.75,58.68,0.0,0.0,0.0
197.925,0.0,23.75,58.67,0.0,0.0,0.0
197.93,0.0,23.75,58.66,0.0,0.0,0.0
197.935,0.0,23.75,58.65,0.0,0.0,0.0
197.94,0.0,23.75,58.64,0.0,0.0,0.0
197.945,0.0,23.75,58.62,0.0,0.0,0.0
197.95,0.0,23.75,58.61,0.0,0.0,0.0
